-1.195467322153209722e-02
-8.664155233923162669e+00
3.620636503030389530e+00
6.218120648506811898e-01
2.345822487538558487e+00
7.128277495360913818e+00
-1.170449224207715355e+00
4.751919756616642232e+00
1.125353772182844159e+00
-4.030833194256097651e-01
2.718320082740116828e+00
-8.247987904774523038e-02
